Id,CourseName,CategoryId,SubCategoryId,Duration,Campus,MaxBacklogsAllowed,AppFeeWaiverAvailable,ApplicationFee,TutionFee,ApplicationFeeAmt,WithoutEnglishProficiency,WithoutMaths,IsStemCourse,ScholarshipAvailable,InternshipAvailable,ScholarshipDeatil,UniversityId,universityName,universityCity,universityState,Currency,USNewsRanking,QSRanking,PteScore,PteNoSectionLessThan,IeltsOverall,IeltsNoBandLessThan,Remarks,TuitionFeeAUD,EntryRequirementTwelfthOutOf100,EntryRequirementTwelfthOutOf45,EntryRequirementTwelfthOutOf10,EntryRequirementTwelfthOutOf7,EntryRequirementTwelfthOutOf5,EntryRequirementTwelfthOutOf4,ToeflRequired,PteRequired,DisplayIntakes,CBSE_RequiredScore
90704,Bachelor of Commerce with a Major in International Business,4,"211, 196",36,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended studies: HSC Mathematics ,46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
88810,Bachelor of Computing Science (Honours),,,36,City Campus,0,0,AU$ 50,"AU$ 54,804/Year",0,0,0,0,0,0,,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,64,58,6.5,6,"For more information, Please visit the university website.",54804,65,,6.5,,,,0,1,"['Feb', 'Jul']",
100084,Bachelor of Cyber Security,5,45,36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:HSC Mathematics Extension 1 or HSC Mathematics Extension 2 or equivalent plus Information Process and Technology and/or Software Design and Development.,46300,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
63024,Bachelor of Economics,19,179,36,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Recommended studies: HSC Mathematics or equivalent. If you don't have the assumed knowledge, you're advised to include a mathematics or quantitative methods elective unit in your first year of study.",46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
193734,Bachelor of Education (Early Childhood),6,48,48,North Ryde (Sydney),0,0,Not specified,AU$40400/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,75,66,7.5,7,Please visit the university website for more information.,40400,65,24,6.5,4.55,3.25,2.6,0,1,['Feb'],
193735,Bachelor of Education (Early Childhood and Primary),6,48,48,North Ryde (Sydney),0,0,Not specified,AU$40400/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,75,66,7.5,7,"Assumed knowledge
HSC Mathematics Standard 2 (Band 4), or equivalent. If you have not met the required minimum level of achievement (Band 4 or equivalent), you must undertake the unit EDST1234 Mathematics for Primary Teachers.
",40400,65,24,6.5,4.55,3.25,2.6,0,1,['Feb'],
193736,Bachelor of Education (Primary),6,48,48,North Ryde (Sydney),0,0,Not specified,AU$40400/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,75,66,7.5,7,"Assumed knowledge
HSC Mathematics Standard 2 (Band 4), or equivalent. If you have not met the required minimum level of achievement (Band 4 or equivalent), you must undertake the unit EDST1234 Mathematics for Primary Teachers.",40400,65,24,6.5,4.55,3.25,2.6,0,1,['Feb'],
193737,Bachelor of Education (Secondary),6,48,48,North Ryde (Sydney),0,0,Not specified,AU$40400/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,75,66,7.5,7,"Assumed knowledge
For Mathematics as a First or Second teaching area: HSC Mathematics Advanced Band 4 and above or Extension 1 Band E2 and above or Extension 2 Band E2 and above.",40400,65,24,6.5,4.55,3.25,2.6,0,1,['Feb'],
100194,Bachelor of Engineering (Honours) with a Specialisation in Civil Engineering,7,61,48,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Assumed knowledge
HSC Mathematics Advanced (Band 4) or equivalent. If you don't have the assumed knowledge, you're advised to undertake a bridging course in mathematics.",46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
63028,Bachelor of Engineering (Honours) with a stream in Mechanical Engineering,7,76,48,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Assumed knowledge
HSC Mathematics Advanced (Band 4) or equivalent. If you don't have the assumed knowledge, you're advised to undertake a bridging course in mathematics.",46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
63029,Bachelor of Engineering (Honours) with a stream in Mechatronic Engineering,7,77,48,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Assumed knowledge
HSC Mathematics Advanced (Band 4) or equivalent. If you don't have the assumed knowledge, you're advised to undertake a bridging course in mathematics.",46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
63030,Bachelor of Engineering (Honours) with a stream in Software Engineering,7,199,48,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Assumed knowledge
HSC Mathematics Advanced (Band 4) or equivalent. If you don't have the assumed knowledge, you're advised to undertake a bridging course in mathematics.",46900,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
117215,Bachelor of Environment with a Major in Environmental Management,"8, 7","87, 68",36,North Ryde (Sydney),0,0,Not specified,AU$45600/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Recommended studies
HSC Earth and Environmental Science, HSC Biology, HSC Geography, HSC Chemistry, HSC Mathematics Advanced, or equivalent.",45600,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
161974,Bachelor of Exercise and Sports Science,16,156,36,North Ryde (Sydney),0,0,Not specified,AU$45700/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,66,58,7,6.5,Not specified,45700,70,28,7,4.9,3.5,2.8,0,1,['Feb'],
100087,Bachelor of Game Design and Development,5,207,36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Recommended studies
HSC Information Processes and Technology and/or HSC Software Design and Development, or equivalent.
HSC Mathematics Advanced Band 4 and above or Extension 1 Band E2 and above or Extension 2 Band E2 and above. Students who have not achieved this level of HSC Mathematics should enroll in MATH1000 as an elective unit in their first year.",46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
202719,Bachelor of Health Sciences,9,200,36,North Ryde (Sydney),0,0,0,,0,0,0,0,0,0,,190,Macquarie University,Sydney ,New South Wales,,178,138,58,50,6.5,6,Please visit the university website for more information.,41200,65,,6.5,,,,0,1,"['Feb', 'Jul']",
63037,Bachelor of Information Technology (Cyber Security),5,"38,45",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
63038,Bachelor of Information Technology (Data Science),5,"38,37",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
63039,Bachelor of Information Technology (Information Systems and Business Analysis),5,"38,209",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
177284,Bachelor of Information Technology Major in Artificial Intelligence,5,"38, 236",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
63040,Bachelor of Information Technology (Software Technology),5,"38,32",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
100221,Bachelor of Information Technology with a Major in Web and Mobile App Development,5,"38, 43, 39",36,North Ryde (Sydney),0,0,Not specified,AU$46300/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Recommended:  HSC Mathematics Extension 1 or HSC Mathematics Extension 2 plus HSC Information Process and Technology and/or HSC Software Design and Development or equivalent.,46300,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
63066,Bachelor of International Studies,19,234,36,North Ryde (Sydney),0,0,Not specified,AU$43700/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Please visit university website for further details,43700,70,28,7,4.9,3.5,2.8,0,1,"['Feb', 'Jul']",
117193,Bachelor of Law,12,129,48,North Ryde (Sydney),0,0,Not specified,AU$48400/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,66,58,7,6.5,Not specified,48400,80,32,8,5.6,4,3.2,0,1,"['Feb', 'Jul']",
63051,Bachelor of Marketing and Media,"4, 11","27, 125",36,North Ryde (Sydney),0,0,Not specified,AU$46900/Year,0,0,0,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Assumed knowledge
HSC Mathematics Standard 2 or equivalent. If you don't have the assumed knowledge, you're advised to include a quantitative methods elective unit in your first year of study.
",46900,75,30,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
100117,Bachelor of Media and Communications with a Major in Interactive Design,"11, 3","125, 19",36,North Ryde (Sydney),0,0,Not specified,AU$41200/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Please visit university website for further details,41200,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
100119,Bachelor of Media and Communications with a Major in Journalism and Non-Fiction Writing,11,"124, 125",36,North Ryde (Sydney),0,0,Not specified,AU$41200/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Please visit university website for further details,41200,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
100120,Bachelor of Media and Communications with a Major in Public Relations and Social Media,"4, 11","27, 125",36,North Ryde (Sydney),0,0,Not specified,AU$41200/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Please visit university website for further details,41200,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
161956,Bachelor of Media and Communications with a major in Screen practice & production,"11,5","125,40",36,North Ryde (Sydney),0,0,Not specified,AU$41200/Year,0,0,1,0,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,Please visit university website for further details,41200,65,25,6.5,4.55,3.25,2.6,0,1,"['Feb', 'Jul']",
117219,Bachelor of Medical Sciences with a Major in Anatomy and Physiology,"9, 13","103, 213",36,North Ryde (Sydney),0,0,Not specified,AU$43800/Year,0,0,0,1,0,0,https://www.mq.edu.au/study/admissions-and-entry/scholarships/international,190,Macquarie University,Sydney ,New South Wales,AU$,178,138,58,52,6.5,6,"Recommended studies
HSC Mathematics Advanced, HSC Chemistry, or equivalent.",43800,75,30,7.5,5.25,3.75,3,0,1,"['Feb', 'Jul']",
